C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_50_679.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_50_679.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_50_679.jpg,0,1,0,11.52618
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_50_802.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_50_802.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_50_802.jpg,0,1,0,13.02655
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_51_284.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_51_284.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_51_284.jpg,-1,1,0,15.24102
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_51_409.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_51_409.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_51_409.jpg,-0.6051613,1,0,16.99659
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_51_535.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_51_535.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_51_535.jpg,-0.2279977,1,0,18.18543
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_51_674.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_51_674.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_51_674.jpg,-0.6454966,0.5825011,0,18.78345
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_51_867.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_51_867.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_51_867.jpg,-0.06907064,0.006075144,0,18.35203
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_067.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_067.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_067.jpg,0,0,0,17.95416
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_177.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_177.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_177.jpg,0.2843226,0,0,17.73689
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_338.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_338.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_338.jpg,0,0,0,17.41259
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_450.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_450.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_450.jpg,0,0,0,17.17612
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_564.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_564.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_564.jpg,0,0,0,16.96536
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_686.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_686.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_686.jpg,0,0,0,16.75193
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_807.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_807.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_807.jpg,0,0,0,16.54416
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_52_924.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_52_924.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_52_924.jpg,0,0,0,16.33967
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_028.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_028.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_028.jpg,0,0,0,16.16262
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_146.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_146.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_146.jpg,0,0,0,15.96119
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_253.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_253.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_253.jpg,0,0.3098589,0,16.14159
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_367.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_367.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_367.jpg,0,0.6660459,0,16.8124
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_560.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_560.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_560.jpg,0,1,0,18.67904
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_704.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_704.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_704.jpg,0,1,0,20.30945
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_804.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_804.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_804.jpg,0,1,0,21.33211
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_53_905.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_53_905.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_53_905.jpg,0,1,0,22.31782
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_016.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_016.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_016.jpg,0,1,0,23.31092
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_174.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_174.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_174.jpg,0,0.5295523,0,24.01447
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_317.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_317.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_317.jpg,0,0.1014223,0,23.94041
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_433.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_433.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_433.jpg,0,0,0,23.65796
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_541.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_541.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_541.jpg,0,0,0,23.37567
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_655.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_655.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_655.jpg,-0.3423861,0,0,23.04498
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_832.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_832.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_832.jpg,0,0,0,22.62064
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_54_949.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_54_949.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_54_949.jpg,0,0,0,22.35147
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_085.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_085.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_085.jpg,0,0,0,22.04166
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_191.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_191.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_191.jpg,0,0,0,21.82318
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_306.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_306.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_306.jpg,-0.345072,0,0,21.41849
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_417.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_417.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_417.jpg,-0.01133668,0,0,21.20233
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_532.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_532.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_532.jpg,0,0,0,20.94661
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_673.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_673.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_673.jpg,0,0,0,20.6372
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_55_827.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_55_827.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_55_827.jpg,0,0,0,20.29271
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_020.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_020.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_020.jpg,-0.5723391,0,0,19.68119
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_133.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_133.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_133.jpg,-0.2252214,0,0,19.48454
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_314.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_314.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_314.jpg,0,0,0,18.69569
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_442.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_442.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_442.jpg,-0.3857394,0,0,18.74946
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_544.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_544.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_544.jpg,-0.078771,0,0,18.07847
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_716.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_716.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_716.jpg,0,0,0,17.7571
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_863.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_863.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_863.jpg,0,0,0,17.45923
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_56_977.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_56_977.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_56_977.jpg,0,0.3452928,0,18.12865
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_140.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_140.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_140.jpg,0,0.8118042,0,19.25069
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_241.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_241.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_241.jpg,-0.327393,1,0,20.31908
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_353.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_353.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_353.jpg,0,1,0,21.22166
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_521.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_521.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_521.jpg,0,1,0,23.04767
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_660.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_660.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_660.jpg,0,1,0,24.4015
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_782.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_782.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_782.jpg,0,1,0,25.55717
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_57_896.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_57_896.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_57_896.jpg,-0.34533,1,0,26.37241
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_066.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_066.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_066.jpg,0,1,0,28.04432
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_175.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_175.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_175.jpg,0,1,0,28.96763
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_280.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_280.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_280.jpg,0,1,0,30.06452
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_403.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_403.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_403.jpg,-0.3683703,1,0,30.16922
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_511.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_511.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_511.jpg,-0.04435378,1,0,30.19023
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_629.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_629.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_629.jpg,0,1,0,30.19006
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_748.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_748.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_748.jpg,-0.3544107,1,0,30.17195
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_58_870.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_58_870.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_58_870.jpg,0,1,0,30.18927
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_019.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_019.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_019.jpg,0,1,0,30.18981
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_181.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_181.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_181.jpg,0,1,0,30.19022
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_324.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_324.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_324.jpg,0,1,0,30.19023
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_432.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_432.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_432.jpg,0,1,0,30.19023
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_541.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_541.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_541.jpg,-0.3285027,1,0,30.17364
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_677.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_677.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_677.jpg,0,1,0,30.18966
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_833.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_833.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_833.jpg,0,1,0,30.19012
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_17_59_943.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_17_59_943.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_17_59_943.jpg,0,1,0,30.1892
C:\Users\hp\Desktop\Self_Driving\Data\IMG\center_2020_05_10_19_18_00_055.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\left_2020_05_10_19_18_00_055.jpg, C:\Users\hp\Desktop\Self_Driving\Data\IMG\right_2020_05_10_19_18_00_055.jpg,0,1,0,30.18999
